id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21310651,Tranquil Woodstock ranch with private suite,72291781,Patty,,Woodstock,45.478389970966546,-122.6128056048722,Private room,45,1,3,2018-01-02,1.76,1,148
21310969,Historic Mississippi District Retreat,20761018,Stacey,,Boise,45.55257946315638,-122.67304775389803,Entire home/apt,180,3,1,2017-11-26,0.40,2,0
21311131,Sunny St. John's Outpost -  Pet & child friendly,268888,Mike And Paloma,,St. Johns,45.59511125532825,-122.75002380197027,Entire home/apt,135,2,0,,,1,0
21311378,Heart of Portland,114395695,Geri,,Woodstock,45.47177671120158,-122.61674370166739,Entire home/apt,145,2,1,2017-11-25,0.39,3,87
21331394,Pearl District Condos 1 BD 7,8534462,Nadia,,Pearl,45.53027172655062,-122.68511758470878,Entire home/apt,190,30,2,2017-12-12,0.80,45,238
21346993,"HUGE, cozy basement room",5341424,Sue,,Reed,45.48447250302648,-122.62797977093989,Private room,46,1,2,2017-10-29,0.56,3,77
21347822,"★ Best Location, Private, Full Kitchen, BackYard ★",10272359,Erica Robyn,,Sunnyside,45.51629632282071,-122.63689464355419,Entire home/apt,99,4,2,2018-01-03,1.40,1,0
21359169,*Stay on the Entire 48' Heated Yacht on the River*,1816719,Peter,,Hayden Island,45.60554849769909,-122.66056361167979,Entire home/apt,149,91,0,,,1,269
21359456,"Vintage NE Portland Craftsman, Private Room East",154633797,Justin And JT,,Eliot,45.54125814996338,-122.65928882499568,Private room,45,1,11,2018-01-28,3.08,3,75
21366136,Bonobo Bungalow,63802244,Cristina,,Mt. Tabor,45.513177717943144,-122.61092635678713,Private room,36,1,0,,,1,90
21371310,Mid Century Ranch near Lents Park,2824478,Matthew,,Lents,45.483368821240006,-122.57375867855713,Entire home/apt,120,1,1,2017-11-12,0.34,3,162
21377339,Cozy Southeast Farmhouse — Upstairs Apartment,16777074,Remy And Andrew,,Powellhurst-Gilbert,45.503188870732636,-122.57299347500192,Entire home/apt,50,2,4,2018-01-29,2.26,1,45
21380067,Tiny House in Alberta Arts District!,154845228,Tobin,,King,45.560637686346396,-122.66039155076825,Entire home/apt,60,2,11,2018-01-29,3.11,1,335
21380924,Buckman beauty!,14855444,Tracy,,Buckman,45.52070349610572,-122.64224004595991,Private room,45,1,2,2018-02-04,0.80,1,87
21382415,Hawthorne Hide A Way!,140115987,Alycia,,Richmond,45.51189925050588,-122.62464241851664,Private room,55,1,10,2018-01-22,3.53,1,138
