id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,license
115681,Piedmont Cottage on Peninsula Park,585047,Heather & Topher,Piedmont,45.56740507001262,-122.67256886695124,Entire home/apt,78,2,110,2015-02-23,2.4,1,270,
4118518,The Peninsula Park Tiny Music House,18684066,Robin,Piedmont,45.56683887268642,-122.67284514384498,Entire home/apt,95,1,8,2015-02-14,1.5,1,354,
4121755,Modern Family Home in NE Portland,17049465,Nate,Woodlawn,45.574081662883344,-122.65897595592608,Entire home/apt,150,2,3,2015-02-17,0.6,1,164,
1919626,50's Charmer nr Dining/Bus/Park,507756,Andrée,Woodlawn,45.574403593269345,-122.6494293750526,Entire home/apt,98,3,19,2015-01-13,1.3,3,258,
5242273,Woodlawn Guest House - Queen,171371,Sarah,Woodlawn,45.57131324266023,-122.64662512113033,Private room,50,1,0,,,3,354,
3852150,Lovely Home-Alberta Arts District,19865476,Karen,Woodlawn,45.56956919209511,-122.64475180215673,Entire home/apt,100,2,1,2015-02-16,1,1,0,
4199677,NE Portland Victorian Farmhouse,21789038,Robin,Woodlawn,45.568559881836634,-122.65266772770448,Entire home/apt,175,2,2,2014-10-28,0.4,1,0,
39938,Woodlawn Guest House - 2 Twins,171371,Sarah,Woodlawn,45.572310062191214,-122.6473386659278,Private room,40,3,0,,,3,361,
295694,Rustic Barn Studio w Sleeping Loft,507756,Andrée,Woodlawn,45.57237129847607,-122.65012289856547,Entire home/apt,59,2,110,2014-11-10,3.7,3,340,
1713529,Large Room in a Victorian House,7401241,Stella,Woodlawn,45.5699232833999,-122.65235851194623,Private room,65,1,0,,,3,303,
3267673,Bedroom for Two in Quiet Home,1054513,Larry,Woodlawn,45.56965778239069,-122.65165661489272,Private room,50,2,21,2015-02-16,3.0,2,136,14-250889-000-HO
4287080,Private room in Garden Retreat home,22256066,Ann,Woodlawn,45.56916590445097,-122.64471977515885,Private room,75,1,0,,,1,365,
4742398,Small house in walkable 'hood,24465004,Gregg,Woodlawn,45.5696555194715,-122.65390888443739,Entire home/apt,159,1,0,,,1,365,
1073715,Alberta Arts Bungelow,5703389,Toby,Woodlawn,45.56798743798065,-122.65574833817773,Entire home/apt,180,2,8,2014-12-27,0.4,1,363,
5242296,Woodlawn Guest House - 2 Twins,171371,Sarah,Woodlawn,45.5710702217717,-122.64892734500603,Private room,40,3,0,,,3,354,
4947408,Woodlawn Cottage Stay,25496824,Emily,Woodlawn,45.56988671931809,-122.65042828355666,Private room,55,1,0,,,1,304,
1612778,Sweet little Woodlawn Cottage ,222293,Kate And Kev,Woodlawn,45.571324345673595,-122.655179317129,Private room,49,1,34,2014-08-20,2.8,2,175,
203797,Artsy Alberta Cottage Private Room,997631,Kaya And Wayne,Woodlawn,45.569654381185906,-122.64708084067509,Private room,64,2,76,2015-01-02,1.8,1,362,
5145305,Single Bedroom in Quiet Home,1054513,Larry,Woodlawn,45.57080499510649,-122.65038109933633,Private room,34,2,1,2015-02-22,1,2,322,14-250889-000-HO
3415991,Charming Woodlawn Craftsman,663829,B&E,Woodlawn,45.570696161798516,-122.6573056981409,Entire home/apt,139,2,29,2015-02-22,3.6,1,295,
3186591,Bright and Cozy Home in NE Portland,8637203,Justin And Sarah,Woodlawn,45.57559016307643,-122.65868627646819,Entire home/apt,160,2,2,2014-08-28,0.3,1,205,
1651319,Cute home in great NE location,8017624,Martha,Woodlawn,45.57488892076194,-122.66027347289759,Entire home/apt,98,3,12,2015-01-02,0.9,1,330,
2844874,"Bright, colorful townhouse w/yard",14549729,Andrew,Woodlawn,45.573399099931805,-122.65167447240724,Private room,60,1,9,2014-09-19,1.0,1,347,
3712255,Charming room in NE Portland!,18944101,Lauren,Woodlawn,45.57368026339293,-122.64590368334753,Private room,55,1,0,,,1,365,
1226994,NE Old Charm w/Modern Conveniences,6692974,Paul & Mandie,Woodlawn,45.57349914294156,-122.66006653028072,Entire home/apt,115,2,34,2015-01-03,1.7,4,276,
3116474,Cupcake Inn,15836252,Mita,Woodlawn,45.5775264789298,-122.65995385616102,Entire home/apt,65,2,31,2014-12-31,3.4,1,304,
4925951,House on N.E. Dekun st.,25374184,Gerald,Woodlawn,45.571559414167446,-122.65874865612429,Entire home/apt,150,1,0,,,1,365,
3265681,Comfy Cuddly Loft Alberta Arts,15879385,Larry,Woodlawn,45.56639162579213,-122.64773662943843,Private room,50,1,23,2014-11-09,2.8,2,304,
3570206,"""Forest Park"" near Alberta Arts",261766,Corey,Woodlawn,45.56668649373593,-122.64673824348486,Private room,55,2,12,2014-09-30,1.6,3,360,
1326417,"Fabulous, funhouse, great location!",2052044,Charrese,Woodlawn,45.567006202083896,-122.65156230200553,Private room,85,2,32,2014-12-08,1.6,2,345,
5070622,Explore Portland like a local ,2121474,Justin,Woodlawn,45.57280403564165,-122.64922749673701,Private room,59,1,0,,,1,124,
2525825,Peaceful Retreat in Thriving NE,3148100,Anna & Jeremy,Woodlawn,45.5708142962737,-122.65003248277799,Entire home/apt,75,1,118,2015-02-25,10.4,1,254,
1363676,4BR beautiful Victorian with Garden,7401241,Stella,Woodlawn,45.56809639007799,-122.65426615408023,Entire home/apt,200,1,6,2015-01-01,0.3,3,148,
1840565,Nice cozy room in close-in NE!,5906208,Daphne,Woodlawn,45.56930752059069,-122.65679405487616,Private room,50,1,43,2015-02-16,2.8,1,359,
4625343,Charming bedroom near Alberta ST.,17291389,Brianna,Woodlawn,45.57169917005969,-122.65664422251172,Private room,45,1,5,2015-02-19,2.4,1,355,
1644973,Hello Portlandia,8729679,Christy,Woodlawn,45.573172859620264,-122.65731967721044,Private room,50,1,11,2015-02-01,0.6,1,304,
4403690,Awesome loft room - inner NE,7401241,Stella,Woodlawn,45.56859221039788,-122.65259126347554,Private room,60,2,0,,,3,365,
2315981,Guest room in Woodlawn craftsman!,2155226,Amy,Woodlawn,45.56899549095356,-122.64781320057942,Private room,40,1,11,2015-02-16,0.9,2,360,
1782632,GARDEN OASIS/ALBERTA ARTS DISTRICT,9357209,Francine,Woodlawn,45.56990747392507,-122.64809925799024,Private room,110,2,6,2014-08-18,0.8,1,365,
9356,"Space, Privacy & Convenience ",30188,Autumn,Woodlawn,45.567296814603736,-122.65381752043243,Entire home/apt,75,1,8,2015-02-14,0.1,1,208,
5094226,2BD/1.5BA in beautiful new house.,261766,Corey,Woodlawn,45.56723759669675,-122.64832796655031,Entire home/apt,135,1,0,,,3,360,
4957180,Walk to the best of Portland!,25551237,Mary & Eric,Woodlawn,45.566410635346706,-122.65455487437279,Private room,50,1,2,2015-02-15,1.4,1,292,
2898292,"""Bridgetown"" near Alberta Arts",261766,Corey,Woodlawn,45.56650204722852,-122.64878075848547,Private room,55,2,12,2014-11-04,1.5,3,360,
95313,Warm+Cozy Apt nr Dining/Events/Bus,507756,Andrée,Woodlawn,45.5737042170358,-122.65064195378089,Entire home/apt,74,1,144,2015-01-04,3.1,3,298,
1465725,2 private rooms in Woodlawn,5246284,Stephanie,Woodlawn,45.570695972344055,-122.6472690401486,Private room,100,1,1,2013-12-11,0.1,1,365,
2316004,3BR Craftsman in Woodlawn!,2155226,Amy,Woodlawn,45.56771785897036,-122.64826937256441,Entire home/apt,200,6,1,2014-07-08,0.1,2,365,
2939466,Swingin' Alberta Arts Knotty Grotto,1260810,John And Debra (Darby),Woodlawn,45.56779893563596,-122.65059864505594,Entire home/apt,85,1,68,2015-02-23,7.7,1,131,
2817233,Alberta Arts Private Room,14411357,Natasha,Woodlawn,45.56777246904177,-122.64864830683172,Private room,65,1,1,2014-08-27,0.2,1,365,
2560497,Sweet Little Woodlawn Cottage ,222293,Kate And Kev,Woodlawn,45.57026960738119,-122.65584037459502,Entire home/apt,70,2,2,2014-08-25,0.2,2,312,
4810226,Clean & Modern Northwest Gem,1562596,Sarah & Pat,Woodlawn,45.56746239572744,-122.65591629813318,Entire home/apt,159,5,1,2015-02-24,1,1,33,
4729877,Casa de Amor Inner NE,1219070,Mary,Cully,45.55726584637251,-122.5812066447543,Entire home/apt,95,1,1,2015-02-02,1,1,62,
2530305,Lovely Home in NE Portland,5020031,Lindsey,Cully,45.56102963623457,-122.58630128567712,Entire home/apt,150,1,14,2014-11-03,1.2,1,331,
4965503,Cozy & Close to the Airport,5489018,Deborah,Cully,45.55646087528287,-122.58322158954255,Private room,35,1,4,2015-02-16,2.9,1,361,
2459600,Master Bedroom,1922567,Karney,Cully,45.56526706367654,-122.61002431772623,Private room,30,1,0,,,1,339,
3518220,Squash Blossom Haven- Near Airport,891590,Eecole,Cully,45.558646124915036,-122.61054594136358,Private room,58,1,9,2014-10-12,1.2,1,365,
4378010,Our whole house--all yours for May!,3520349,Elizabeth,Cully,45.56272460157127,-122.58752981064781,Entire home/apt,125,1,0,,,2,128,
5413214,Greeley Manor,13611696,John,Arbor Lodge,45.57488099433679,-122.69473260523964,Private room,140,1,0,,,3,352,
3499066,Private Bed & Bath in NE,6329073,Rebecca & Brian,Cully,45.55750320626164,-122.60626155128823,Private room,65,2,0,,,1,361,
5499033,Simple retreat,8556578,Jak,Cully,45.56052896464972,-122.60198281869708,Private room,51,3,0,,,1,365,
1712922,Private Room in NE Portland,9034229,April,Cully,45.56749692395644,-122.60307298080035,Private room,80,1,0,,,1,365,
131088,Second floor garden apartment ,2513602,Jeannette,Cully,45.5602812976037,-122.6171008420988,Entire home/apt,80,2,3,2013-12-01,0.2,2,334,
3667368,Cozy Cully Charmer - House,18512491,Keri,Cully,45.55788996984193,-122.60511254926251,Entire home/apt,100,2,1,2014-08-05,0.1,2,330,
935989,Portland's Tall Pines Tuck-Away,5050600,Zoe And Jonathan,Cully,45.556784344569934,-122.61173344971617,Entire home/apt,65,2,101,2015-02-24,4.3,1,332,1424842700000HO
1574488,Charming Cottage in NE Portland,6910932,Donna,Cully,45.55749796396226,-122.59459793366092,Private room,48,1,17,2014-10-06,1.8,1,355,15-108271-000-00-HO
3655910,Cozy Cully Charmer,18512491,Keri,Cully,45.55747867648646,-122.6051723769982,Private room,40,2,22,2015-01-25,3.0,2,336,
4688624,2-Bedroom Home-Simple & Warm,68817,John,Cully,45.557961663597574,-122.60855839579985,Entire home/apt,125,2,0,,,3,75,
4777251,Alberta Rustic Modern Tiny House,23505970,Jessie,Cully,45.558783452414566,-122.61285206544188,Entire home/apt,100,2,5,2015-02-24,5,1,114,
4922817,Private suite in 1914 PDX craftsman,18761013,Casey & Eric,Cully,45.548989237157826,-122.60003546079598,Private room,65,1,1,2015-02-07,1,1,132,
4615894, Close-in Cully Vintage Hideaway,15324079,Adam,Cully,45.55112716945325,-122.60030137528078,Entire home/apt,89,2,6,2015-02-17,1.8,1,332,
1160142,"Cozy!Studio apartment, NE Portland ",5895079,Renee,Cully,45.55232308358469,-122.59983885790795,Entire home/apt,69,1,102,2015-02-16,5.0,1,360,
1124057,"Portlandia's ""Rent It Out"" House ",2946939,Jennifer,Cully,45.56143735916591,-122.62006987159899,Private room,45,1,69,2014-11-16,3.2,6,304,
3280350,"Spacious NE Home w/Swank, Cozy Vibe",16107247,Marcela,Cully,45.55455008487056,-122.6010363180593,Private room,35,5,1,2014-07-16,0.1,1,239,
4485479,Comfortable furnished room for two!,23225382,Katie,Cully,45.560555390540756,-122.59697948622056,Private room,40,1,4,2015-02-18,1.1,1,361,
3811859,Peaceful Room in NE Portland,12062730,Aline And Tony,Cully,45.55839828540912,-122.60077421558945,Private room,50,1,14,2015-02-16,2.1,1,257,
3282776,"Comfy room near Alberta, Airport",10438539,Michael,Cully,45.56224008038089,-122.60086394088508,Private room,40,1,37,2015-02-07,4.3,2,364,
4498013,A great couch to crash on.,9995620,Benjamin,Cully,45.55316573542484,-122.6128761397997,Shared room,30,1,1,2014-11-10,0.3,1,365,
758814,"Between ""hip and home"" (and park)!",3493601,Sandi,Arbor Lodge,45.57285650986187,-122.69398476899397,Private room,59,2,48,2015-02-15,1.7,2,365,
3738805,Cozy BD in Cottage style 2 BD Condo,19111867,Catherine,Cully,45.56312655494678,-122.61485831304906,Private room,55,4,2,2015-02-07,0.5,1,329,
981753,Carriage House on Urban Farm,5376647,Barbara,Cully,45.55558090647528,-122.61476791849104,Entire home/apt,110,1,56,2015-01-19,2.5,1,321,
3821758,Quiet Cully Ranch House of Blues!,19659878,Gretchen,Cully,45.56076943517479,-122.61440337815219,Entire home/apt,95,3,8,2015-02-09,1.7,1,351,
4144737,Cozy room in comfy NE Portland home,3520349,Elizabeth,Cully,45.56114977554428,-122.58876931552055,Private room,45,3,4,2015-02-06,0.8,2,332,
1170813,Spacious Studio Apartment ,2513602,Jeannette,Cully,45.55942026831932,-122.61660287627144,Entire home/apt,85,2,48,2015-02-17,2.2,2,345,
483614,Cully Carriage House - NE Portland,1387456,Dana,Cully,45.55890259904605,-122.61832139624777,Entire home/apt,115,2,64,2015-02-24,2.0,1,264,
2033589,"Cozy Room Near Airport, Alberta",10438539,Michael,Cully,45.55882332539304,-122.59778861978299,Private room,40,1,17,2015-02-08,2.3,2,365,
1123780,Garden/Art Suite Near Alberta Arts ,2946939,Jennifer,Cully,45.559425386181125,-122.6195283436359,Private room,45,1,58,2014-10-20,2.7,6,304,
3384346,Sunset Room Near Alberta Arts,2946939,Jennifer,Cully,45.55923401743447,-122.61763583561783,Private room,40,1,10,2014-10-12,1.2,6,303,
3791294,Maison du Canard,1110945,Michael,Cully,45.567935931794835,-122.60712613489578,Entire home/apt,75,1,54,2015-02-12,7.9,1,338,
3251559,Art/Musical Home Near Alberta Arts ,2946939,Jennifer,Cully,45.560811672231296,-122.61862748580842,Private room,40,1,14,2014-10-01,1.7,6,303,
3230208,"Large home -2 Kings, Queen, Single ",12807678,Tanja,Arbor Lodge,45.57287967871467,-122.68923270582385,Entire home/apt,169,2,2,2014-11-30,0.2,3,2,
4127632,Sweet Attic room in NE,21414440,Andrew,Cully,45.56017450351997,-122.6191784728469,Private room,35,2,18,2015-02-18,3.5,2,335,
4882255,Garden View room in NE,21414440,Andrew,Cully,45.56051634462923,-122.61809386442154,Private room,35,2,3,2015-02-20,1.7,2,78,
596180,Garden Home Near Alberta Arts,2946939,Jennifer,Cully,45.56075705504007,-122.61869572272329,Private room,45,1,70,2014-12-02,2.2,6,281,
3384222,Garden/Art Home Near Alberta Arts,2946939,Jennifer,Cully,45.56131639948103,-122.61930059935646,Private room,40,1,19,2014-10-06,2.4,6,303,
3220798,modern basement loft,15983140,Trent,Arbor Lodge,45.576419302568326,-122.69857219443642,Entire home/apt,71,2,24,2015-01-02,2.7,1,251,
4182497,Welcoming 2BD with Beautiful Yard.,19916733,Sarah,Cully,45.56748962310962,-122.61859992276547,Entire home/apt,89,2,3,2015-02-10,1.0,1,120,
3011740,Charming Cozy House Close-in NE ,2590101,Zachary,Cully,45.56322720687665,-122.60384988598356,Entire home/apt,120,2,9,2015-01-03,1.1,1,286,
4483736,"Cozy, bright, spacious studio house",17225282,Jay,Arbor Lodge,45.574104333853235,-122.690725201089,Entire home/apt,109,1,3,2015-01-02,1.0,1,272,
3823562,Guest Room in North Portland home,19670489,Hillary,Arbor Lodge,45.576538919120146,-122.7007876797145,Private room,40,1,3,2015-01-20,0.5,1,304,
2569391,Portland-full basement/queen bed,12807678,Tanja,Arbor Lodge,45.572829207802904,-122.6888766140097,Entire home/apt,60,1,67,2015-02-16,6.3,3,65,
477845,The Garden Room in Arbor Lodge,1391205,Clarissa,Arbor Lodge,45.57318394325989,-122.6853617030063,Private room,65,2,46,2015-02-21,1.4,1,356,14-237421-000-00-HO
4840908,Portland-Plush KING/Private Bath,12807678,Tanja,Arbor Lodge,45.57337095754349,-122.68772550520123,Private room,44,1,14,2015-02-24,7.2,3,68,
1918952,"Leafy, Private First Floor Getaway ",4452894,Aaron & Alicia (& Sylvie & Elijah),Arbor Lodge,45.57297774649451,-122.68878514272822,Entire home/apt,89,1,14,2014-11-16,1.1,1,343,
2372181,"Charming Room on Max, Private Bath",12118391,Devra,Arbor Lodge,45.57251090893088,-122.68523393498195,Private room,55,1,12,2014-10-25,1.0,1,84,14-233932-HO
4874965, Cozy craftsman bungalow,503778,Sarah,Overlook,45.56439500298618,-122.67879691649225,Entire home/apt,108,1,2,2015-01-29,1.3,1,288,
213228,"Sweet 2 Room Suite, Private, Quiet",1099616,Abraham,Arbor Lodge,45.56781291717655,-122.67923359982588,Private room,45,2,59,2015-02-24,1.4,2,340,
5159869,Arbor Lodge Bungalow,26683167,Charley,Arbor Lodge,45.567748385067404,-122.68402646208786,Entire home/apt,100,1,0,,,1,34,
2220926,Bright Vintage Modern Apartment,927820,Adam,Arbor Lodge,45.56899544607758,-122.68715908113879,Entire home/apt,115,1,7,2014-12-28,0.8,1,183,
938314,Small House near Kenton & MAX,1515905,Rick,Arbor Lodge,45.575205457093354,-122.68654065857177,Entire home/apt,130,3,4,2013-08-08,0.2,3,365,
3059695,SWEET SPOT! Across from park/tennis,3493601,Sandi,Arbor Lodge,45.574582975824256,-122.69299617951062,Entire home/apt,120,2,22,2015-02-22,3.0,2,349,
531232,Spacious basement bedroom,2609280,Marty,Arbor Lodge,45.57707162508935,-122.6960628738501,Private room,60,2,23,2014-09-03,0.8,1,365,
2659449,Do you like Biscuits & Gravy?,13611696,John,Arbor Lodge,45.57510644568152,-122.69639323827161,Private room,50,1,7,2014-12-28,1.0,3,365,
4567846,Private room & bath in lovely home,23031075,Stephanie,Arbor Lodge,45.570230475089645,-122.69413489397519,Private room,70,1,14,2015-02-16,6.0,1,59,
67532,LGBT Friendly,333173,Kathy,Arbor Lodge,45.57099939213224,-122.68367773356717,Private room,50,1,74,2014-11-29,1.5,1,361,15-102579
4512938,Budget Biscuits & Gravy,13611696,John,Arbor Lodge,45.575263803884674,-122.69612078369398,Private room,45,1,1,2015-01-02,0.5,3,352,
3584939,1920's Charmer in Arbor Lodge,7097644,Kelly,Arbor Lodge,45.57168160688113,-122.6960172983989,Entire home/apt,68,1,8,2015-02-16,1.1,1,358,
3667598,Saratoga Guest Rm Downtown Portland,18602839,Lourds,Arbor Lodge,45.57300913336028,-122.70121669934734,Private room,85,2,0,,,1,365,
3755902,Fresh New Modern Apartment,847543,Stephani,Arbor Lodge,45.56655701356319,-122.68613174189652,Entire home/apt,68,2,6,2015-02-22,3.3,2,343,
4977675,Colorful Queen With a Private Bath,16017684,Jessie And Robert,Arbor Lodge,45.566868670709326,-122.68448540822887,Private room,55,1,0,,,1,175,
1243066,Alex's Portland Bungalow,5959164,Alex,Overlook,45.56932491906175,-122.70457743647991,Private room,350,2,1,2013-10-27,0.1,1,365,
928267,Humble Abode Weary Traveler Bed,1366636,De & Toby,Overlook,45.56524183026438,-122.69092952389929,Shared room,30,4,33,2015-01-04,1.3,5,226,
881070,The Humble Abode Guest Room,1366636,De & Toby,Overlook,45.56295882247727,-122.69089814128638,Private room,35,4,54,2015-02-15,2.3,5,224,
859692,"Lovely Craftsman, North, close in, ",1757592,Michelle,Overlook,45.558935488182804,-122.69099984742822,Private room,50,1,2,2014-09-01,0.3,2,365,
4251170,Delightful living quarters,22060204,Vincent,Overlook,45.55856999792282,-122.68025405576915,Shared room,45,1,2,2015-02-08,1.6,1,365,
1740250,An Urban Sanctuary,9162398,Linda,Overlook,45.559687937030084,-122.69033329945898,Private room,65,2,109,2015-02-16,6.9,1,321,
413956,Beautiful 3 Bedroom 1920 Bungalow,1099616,Abraham,Overlook,45.56620596106416,-122.68049030930099,Entire home/apt,149,2,73,2015-02-17,2.3,2,341,
3944916,Stylish artsy space in NE Portland,20442549,Ali,Overlook,45.561183629057254,-122.68048646826763,Entire home/apt,120,1,7,2015-02-19,1.2,1,358,
1399647,"Sleek Basement Space, Close-In Hood",2717300,Benjamin And Kristi,Overlook,45.565106449923604,-122.67913976476069,Entire home/apt,65,1,173,2015-02-25,8.9,1,319,
3265128,Loft getaway in (kind of) NoPo,7863027,Mitch,Overlook,45.563634964518776,-122.67866685437069,Private room,50,1,7,2015-02-16,1.4,1,361,
5477103,Designer's Dream House! 4-bd/2-bath,28403113,Elaine And Ryan,Overlook,45.552345686333254,-122.68033695625788,Entire home/apt,149,2,0,,,1,325,
2067739,"Clean, Modern & Quiet N. Portlandia",1254299,Peter,Overlook,45.5629121811649,-122.6803877962447,Entire home/apt,70,3,43,2015-02-24,3.2,2,330,
2101856,Cute Overlook Studio Cottage,1904731,Shanna,Overlook,45.56169227295687,-122.67924057847601,Entire home/apt,59,1,22,2015-02-26,3.8,2,330,
2618933,Parlor; PDX,1419956,Pamela & Niko,Overlook,45.56242937116243,-122.6792833919958,Entire home/apt,75,2,30,2015-02-18,3.1,4,360,
2488863,Private Room in Artist Home,12737916,Natalie & Zach,Overlook,45.559893233066305,-122.67974825279943,Private room,65,1,11,2014-09-15,1.2,1,365,
1216239,The Overlook Bluff Guesthouse,6637062,Elaine,Overlook,45.552963917915875,-122.68654899372258,Entire home/apt,95,1,16,2015-02-15,1.3,1,355,
4305323,Bedroom in North Portland Bungalow,22349618,Tim,Overlook,45.5640661288755,-122.68731248996093,Private room,45,1,1,2015-02-08,1,2,93,
2514457,Philoxenia; PDX,1419956,Pamela & Niko,Overlook,45.559011298848425,-122.68246229617925,Entire home/apt,90,2,38,2015-01-24,3.3,4,362,
